text,label,source,prob_positive
đúng với mô_tả hình đẹp,1,train,
đúng với mô tảy chang,1,train,
dép đẹp,1,train,
tính_năng nổi_bật có đèn led,1,train,
chất_liệu vải dày_dặn,1,train,
mùi hương dịu,1,train,
dép đẹp được cái_là hơi lớn so vs chân mình,1,train,
"dép đẹp , hoạ_tiết khá dễ_thương , mình đặt nhầm sie to nên khi mang vào nhìn như cái thuyền",1,train,
màu đẹp bền nhưng rom không được đẹp cho lắm giao hàng nhanh giao đúng màu anh giao hàng đáng yêu thân_thiện ai muốn đeo rộng lên đầu lên s,1,train,
chanh xả,1,train,
đúng với mô_tả giao nhanh với_lại giá_cả bình_dân nữa,1,train,
dép đi rất êm_đẹp,1,train,
yk hình,1,train,
shop bán rất uy_tín,1,train,
độ lưu hương lâu khó bay mùi,1,train,
hàng hơi bé nhx đẹp đeo khá oke,1,train,
giá k quá ổn,1,train,
"giao hàng n h anh , đóng_gói cẩn_thận , mua acc mới nên có k à nên k đòi_hỏi nhi ề u , mới_đầu kh bíc sài tưởng nó bị hư tắt kh đc , nên mua nha mn , có mà sài lâu hơi đau tai",1,train,
chúng_em đều cảm_thấy hồi_hộp vì tuy nghe tiếng đã lâu nhưng chưa ai được đặt_chân tới mảnh đất quê_hương cờ lau dẹp loạn này bao_giờ,1,train,
chất_lượng sản_phẩm pha ke,1,train,
nên mua mik đc mã giảm k nên k đắt nha rẻ lắm,1,train,
mua với giá đ nên như này cũng khá ổn,1,train,
"nhg mặc thử thấy khá oke và mua vs k nx nên cg đc , giao hàng cg thân_thiện nên ko có buồn lắm cho sao",1,train,
"mùi hương thơm nhưng mới xịt thì hơi gắt , để tầm s mới diệu lại , giá k đồi hỏi nhiều",1,train,
sản_phẩm ok nhá,1,train,
"cái kệ này mình mua hộ chị mình í , nên sẽ kh có video hay hình_ảnh gì đâu ạ",1,train,
chúc shop buôn may bán đắt,1,train,
chất_liệu dày_dặn,1,train,
màu_sắc đúng với hình_ảnh,1,train,
màu sắc đen đẹp,1,train,
giao hàng nhanh giá rẻ mỗi_tội bị mất nắp ở chỗ tai shop phục_vụ nhiệt_tình,1,train,
mn lên mua nha,1,train,
"chất_liệu khá nóng , nhưng với giá này thì cũng ok la",1,train,
sản_phẩm tốt_giống hình_ảnh,1,train,
sp cx ok đúng với hình minh_hoạ chỉ là mn mua thì mua rộng hơn chân sie nha mình đeo sie shop giao mà vẫn hơi chật nha,1,train,
sản_phẩm oke trong tầm giá,1,train,
"uk , m mac rong vai luon ae , cam on nha san xuat",1,train,
nên mua hợp với túi_tiền,1,train,
shop giao hàng nhanh đóng_gói cẩn_thận,1,train,
nên mua nha nha mọi người,1,train,
màu_sắc đúng màu như trong hình,1,train,
"nói_chung là cũng ok e , phù_hợp với cái giá phải trả",1,train,
đúng với mô_tả hàng đúng với mô_tả,1,train,
chất_liệu nhua deo,1,train,
lông mềm mịn,1,train,
sẽ tiếp_tục ủng_hộ,1,train,
vải tạm được nói_chung với giá tiền như_vậy là quá ok hàng giao nhanh nha,1,train,
ngon_lành cành đào,1,train,
giá_thành hợp_lí,1,train,
áo chất khá ổn nhưng hơi mỏng,1,train,
giày đẹp nha,1,train,
ncl oki,1,train,
ko bị hỏng hàng khi đến tay,1,train,
"chất liệuđẹp , dày_dặn , không có chỉ thừ a , đúng mà u , nói_chung là ok",1,train,
công_dụng đẹp môi,1,train,
giá rẻ so với chất_lượng tốt như_vậy,1,train,
"áo mặc rất là v ừ a , mỗi_tội cái logo sau áo hơi để u , mặc rất mát vào mùa đông",1,train,
xk ti cy oc p gu gi g h h hh o h hi gi gi gig gi gi g gg cc h h hhu u,1,train,
đúng với mô_tả chất_liệu đúng với mô_tả hợp giá tiền,1,train,
êm chân,1,train,
"chào_mừng bạn đến với bảng nhớ tạm của g boa r d , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây nhấn vào một đoạn để dán vào hộp văn_bản",1,train,
hàng đẹp giao hàng nhanh,1,train,
hàng đẹp giao hàng nhanh tại vội nên không chụp áo được hu_hu hu h,1,train,
shop giao hang g nhanh,1,train,
n nên thử nha,1,train,
để anh làm gì đó không phải là sao ạ em cảm_ơn chi_tiết mấy roi đó là nc ngoài_ra còn,1,train,
tai nghe ok,1,train,
đúng kiểu đúng màu luôn nha,1,train,
bán đắt nha shop ơi,1,train,
canh sa le được nên rẻ quá_trời,1,train,
đế cao cm rep đi êm_đẹp hơn mong_đợi cảm_ơn shop nhiều ạ,1,train,
đúng như hình,1,train,
nhưng vì săn sa le đồng nên tha_thứ nhé,1,train,
"mùi khá thích , lúc ban_đầu có mùi cồn khá nồng",1,train,
sie trẻ_em hay sao bé xíu huu mọi người nên mua nha ủng_hộ shop,1,train,
chất_liệu mềm_mại,1,train,
hình_ảnh mang tính_chất nhận xu nhưng sản_phẩm khác tốt đáng để mua,1,train,
tai nghe giống y hình minh_hoạ,1,train,
"kết_cấu khá đặc , mướt",1,train,
"hơi thất_vọng vì hàng về không phải mẫu trơn mà là em nà y , nhưng cũng đẹp lắm ạ",1,train,
"tại săn sa le nên cũng rẻ , ko thể đòi_hỏi nhiều hơn ở shop",1,train,
đúng với mô tảy hình giao hàng nhanh_chóng anh shipper thân_thiện,1,train,
đẹp lắm đúng với hình_mẫu nhưng giao hơi lâu sẽ quay lại ủng_hộ tiếp,1,train,
"dây không được dài như mình nghĩ , đúng mẫu , túi đẹp , giao nhanh",1,train,
hàng cũng ok lắm mọi người ạ,1,train,
loa nhỏ nhưng_mà dùng rất tốt,1,train,
"mỏng , một lớp , giá rẻ nên cũng chẳng đòi_hỏi gì cả , giao nhanh",1,train,
đúng với mô_tả đúng với hình nha,1,train,
giao hàng nhanh đóng_gói cẩn_thận loa nhỏ gọn nma âm_thanh khá to mua đc với giá siêu hời nên kh có thắc_mắc gì nhiều hình_ảnh mang tính lượm xu,1,train,
tính_năng nổi_bật có_thể tắt bật đèn rgb ở tai nghe,1,train,
nói_chung là cũng ok,1,train,
xịn xò,1,train,
đi linh_tinh trong nhà thì cũng ok còn đâu là với giá tiền n vay k thể_nào muốn đẹp dc rồi,1,train,
cho biết sinh nhiệt mol chuẩn thức của,1,train,
chất_lượng sản_phẩm đ ỉn k,1,train,
săn đc còn k,1,train,
đã nhận được,1,train,
"tai nghe êm lắm , đẹp , lúc đầu chưa quen nên hơi đau tí , hàng giao hơi lâu do mình đặt ngay tết mak hông sao khuyến_khích cho shop sao",1,train,
shipper nhiệt_tình,1,train,
giao nhanh,1,train,
so với thời_điểm dịch_bệnh như này thì shop giao thế_là quá nhanh rùi í,1,train,
đi êm chân,1,train,
đúng với mô_tả đúng mẫu ạ,1,train,
cũng được vì giá tiền cũng hợp_lý,1,train,
váy đẹp nhưng hơi rộng so với mình màu trắng cũng không mỏng đâu ạ mọi người nên mua,1,train,
shop chuẩn_bị hàng nhanh,1,train,
bũa sau đặt tiếp,1,train,
đúng miêu_tả,1,train,
săn sa le giá k quá xịn n hu huu,1,train,
đúng với mô_tả hơi lớn xíu nhưng cũng oke nha mn,1,train,
"hàng ok , ổn_định , kabakxbksaosmakxhslaxlxalxbslbalxbekxbienqixlnpnxlbxbx",1,train,
màu_sắc màu đẹp,1,train,
tai bề bền bửa nhúng nước mà vẫn sài được,1,train,
dây sạc và dây kết_nối với máy_tính khá là ngắn nên mua nha mọi người,1,train,
tính_năng nổi_bật nhỏ gọn,1,train,
k là quá đẹp h ch v cc bbc c g h h d s ty i p s x x v n n n ku r đe uo k b v c g v g b,1,train,
hàng oke lắm,1,train,
"hang dung o k , dao hang nhanh chong giá_cả phai chang vua voi túi tien , lân sau ung hô shop tiep",1,train,
lười nên k đánh_giá nữa,1,train,
mùi hương ngọt,1,train,
"thảm nhựa gai mít thảm gai đinh có tác_dụng chống trơn tốt phù_hợp trải hồ bơi , nhà_vệ_sinh , sàn sản_xuất , khu_vực chế_xuất , khu_vực chế_biến tại nhà_xưởng , nhà_hàng , khách_sạn",1,train,
giao hàng khá nhanh,1,train,
"đẹp , tiếng hơi rè nhỏ hơn con p cũ của mi k , có một cái dây bị lòi ra nhưng ko ảnh_hưởng gì nên ko quan_tâm lắm",1,train,
đúng với mô_tả giống mô_tả,1,train,
tính_năng nổi_bật ko có,1,train,
tốt lắm á rất ổn mỗi_tội ko có giấy hướng_dẫn sử_dụng,1,train,
hàng rất ok k như_vậy cũng rất ngon tôi khuyến mọi người nên mua hình_ảnh chỉ mang tính_chất nhận xu,1,train,
nói_chung cũng khá ok,1,train,
"ê m có mua sách vs đi học văn koc hào mừng bạn đến với bảng nhớ tạm của g boa r d , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây",1,train,
tính_năng nổi_bật tai mèo,1,train,
chất_liệu chuẩn,1,train,
hàng khá ok nhưng em không có thời_gian chụp ảnh với quay video shop thông_cảm o,1,train,
đúng mẫu,1,train,
sản_phẩm khá được giao hàng nhanh có đồ sạc đầy_đủ nhưng_mà khi đeo hơi đau tai,1,train,
tính_năng nổi_bật có đèn nhấp_nháy nì,1,train,
_son lì ok lắm ạ mình test trên tay mà rửa rồi nhưng vẫn còn_son nè,1,train,
quả tại nghe xịn xò con bò đợi mãi shop mới sa le,1,train,
nhanh_chóng,1,train,
mới mua nên mùi hơi khó ngửi nhưng dép đẹp lắm,1,train,
"áo khá mỏng , màu áo như ảnh , dài rộng , mình m mặc dài gần ngang mông , mấy bạn dưới m mặc đẹp , giao hàng khá l â u , mua đc giá k quá hời nên ưng_ý k đòi gì thêm",1,train,
"một ngày nào đó trên thế_giới rộng_lớn này chúng_ta sẽ gặp được một người thuộc về riêng mình , một người bạn , một_nửa tâm_hồn , người mà chúng_ta có_thể kể cho họ nghe về những giấc mơ của mình",1,train,
chất_lượng ổn,1,train,
nói_chung mình mua lúc sa le k re e ship nữa nên ko có chê đâu được,1,train,
cs mùi nhựa k giống mẫu nh săn đc k quá ok,1,train,
ám_ảnh của tuổi_thơ bạn là gì,1,train,
"sản_phẩm tốt , âm_thanh hơi rè",1,train,
sẽ ửng hộ thêm cho shop,1,train,
"đúng với mô_tả túi khá đẹp so với mức giá nà y , chỉ thừa ít không nhiều",1,train,
nhưng mình vẫn cho vì túi đẹp,1,train,
mua loại pm hơi nhỏ_xíu có_thể chỉnh vừa_ý,1,train,
"dép đẹp mang thoải_mái nma mấy cái cha r m dán chưa chắc lắm , mong shop dán kĩ hơn",1,train,
chất_liệu mặc cũng khá ấm,1,train,
"nước_hoa thơm , lưu hương đc , tiếng tuỳ loại da da nào nhiều mùi hôi sẽ áp mùi nước_hoa nên sẽ nhanh hết mùi hơn",1,train,
giá_thành thì rẻ,1,train,
đóng_gói đẹp giao hàng nhanh,1,train,
rất xinh mn nên mua hương lúc đầu hơi nồng khoản vài phút sau thì nhẹ lại,1,train,
những kiến_thức cơ_bản trong cuộc_sống để thành_công,1,train,
hy_vọng xài kỹ sẽ bền vì hàng ma de in chin a,1,train,
đóng_gói chắc_chắn,1,train,
nen mua nha,1,train,
chất_lượng sản_phẩm k tốt,1,train,
đúng với mô_tả y e,1,train,
giao nhầm mẫu đặt nhưng hàng cũng ổn,1,train,
quần dày_dặn,1,train,
oi mng oi áo đáng mua lắm ạ có bìa vì thêu mà mng hỏi ngoo qa xịn vc ncl ok ạ k mỏng lắm đâu có_khi con d k xuyên bằng áo đồng_phục ý mặc hơi đâm đâm,1,train,
túi đẹp,1,train,
hàng đi êm vừa_vặn chân,1,train,
ok nha mng,1,train,
chất_liệu khá tốt,1,train,
"loa đẹp , nghe cũng oke trong tầm giá , đèn nhấp_nháy đổi màu là điểm nhấn đó , có cái đèn không giống hình_mẫu lắm thôi , chỗ mấy phím bấm á",1,train,
hàng chất_lượng có mã nên mua với giá k ổm áp là được rồi kk tot,1,train,
de duoc ung,1,train,
giao hàng được bọc kín_kẽ,1,train,
hình_ảnh chỉ mang tính_chất nhận xu thôi nhưng_mà sản_phẩm rất đẹp đáng tiền,1,train,
ưng_ý,1,train,
áo xịn chuẩn và đẹp hình_ảnh chỉ mang tính_chất nhận xu,1,train,
tính_năng nổi_bật khong biếc,1,train,
màu_sắc đúng vs hình,1,train,
"mình cao m , kg , áo mặc ngang mông nha , rộng vừa_phải , mấy bạn cao mà muốn mua cần lưu_ý ạ",1,train,
"hàng đẹp , sau_này thì mình không biết nhưng giờ nghe cũng êm không bị rè",1,train,
nhưng vs giá tiền này thì ok,1,train,
đóng_gói cun c g rất cẩn_thận,1,train,
đúng với mô_tả dép ở ngoài giống y hình,1,train,
tính_năng nổi_bật sạc kh vào,1,train,
"phù_hợp với giá tiền ,_son này giữ được khoảng tầm t t rưỡi",1,train,
chất_liệu mềm_mỏng,1,train,
ok như mà âm_thanh chễ chơi liên_quân đc tuu nghĩ chơi ki đc đâu,1,train,
màu_sắc màu thiên_nhiên của trời_đất,1,train,
"giặt phát sẽ thấy bất_ngờ ạ , ncl cũng su r p ri se mot he r uc ke r",1,train,
"với giá đó không đòi_hỏi gì thêm cả , nói_chung là nên mua",1,train,
"chất_liệu kh biet nua nma ổn nha , kh quá dày nhưng cx kh bị mỏng đâu u",1,train,
giá vậy ko mong_đợi gì hơn ạ,1,train,
đáng mua,1,train,
tờ hướng_dẫn nhìn dễ hiểu nữa nên cũng không cần phiền shop,1,train,
đúng với mô_tả chất được nên mua,1,train,
mua với giá k thôi nhưng sp tốt,1,train,
"giống hình , okd",1,train,
sản_phẩm dùng khá ổn ko bị hết s h h s h s gs gs h s h s h sb s su b d si sb b n s su s sn s s k d n xuc n x k siu x h x b d du x h x si sư h s s d n xn d d h h s h sb sn s sn sn s sn s sn,1,train,
"áo xinh nhma hơi rộng so với tớ , này tớ mua có mấy nghìn thôi",1,train,
đúng với hình mô_tả,1,train,
vừa nhận hàng,1,train,
kệ đẹp giao nhanh có vài chỗ hơi ail nhưng không sao kệ chắc_chắn lắm á,1,train,
nghe đc hay,1,train,
"chất_liệu êm_ái , nhẹ",1,train,
vừa chân êm rễ đi,1,train,
giá_cả hợp_lý,1,train,
"sản phầm rất ok đẹp , cs điều lại bị x ư ớ c , giống như đã bị ai đó lm v",1,train,
mùi hương thom,1,train,
"dép hơi mùi nhự a , chất_lượng khá bền , khó hỏng",1,train,
ok lam,1,train,
"người ấy sẽ là người giúp bạn gạt đi những sợi tóc rối vương nơi khoé mắt , khoé môi",1,train,
ship nhanh,1,train,
giống hình_ảnh nha đẹp,1,train,
chất_lượng sản_phẩm nhuc c,1,train,
cx đẹp đếy chứ,1,train,
giao hàng nhanh ạ,1,train,
hình_ảnh và vid ko liên_quan nhưng dép siêu xinh luôn ạ,1,train,
màu_sắc bệch,1,train,
chất_lượng sản_phẩm sản_phẩm tuyệt_vời di_di d d b b d b d h di d di d b d b d b d di_di sb sb sb d b d,1,train,
sản_phẩm tốt giao hàng nhanh có hơi bị trầy nhưng không sao nên mua nên lùi lại sie sẽ vừa chân,1,train,
"giao hàng n h anh , vải chất_lượng lắm ạ , hình_ảnh chỉ mang tính_chất minh_hoạ",1,train,
xinh_xẻo lắm nha bị thiếu dây aux à,1,train,
giao hàng không bị méo,1,train,
áo săn đúng ngày siêu se al nên k mong_chờ lắm nên là không yêu_cầu chất_lượng này_nọ nói_chung áo vầy với giá_cả như_vậy là ok rồi với cả áo k có sie mua về bị bé tý nhưng vẫn ủng_hộ shop sao thôi hàng k như_vầy ok rồi chỉ khoác hoặc mặc bth chứ mặc đi chơi cx đc nha,1,train,
đúng với mô_tả san ph âm giông như trong hinh đep,1,train,
chất_lượng tốt đúng màu,1,train,
sản_phẩm đúng với hình_ảnh,1,train,
nhìn tổng_thể vẫn ok nha,1,train,
mn nên thử nha a,1,train,
"hàng xinh như ảnh ạ , do dịch nên giao hơi lâu nhưng hàng êm nên chấp_nhận",1,train,
hàng như hình ạ,1,train,
đúng với mô_tả kh có chỉ thừa màu xinh h chuỗi hạt sáng đeo lên rất sang,1,train,
hơi rè nhưng vs giá_thành thì ok,1,train,
mình chọn sie hơi nhỏ nên là_hơi chật một_tí xíu nma vẫn đi được rất tốt,1,train,
màu_sắc oke,1,train,
đúng với mô_tả đ c,1,train,
chất_lượng sản_phẩm kha ôn,1,train,
rất phù_hợp với giá tiền,1,train,
đẹp đúng như ảnh,1,train,
ile gốc của sách luôn ấy e cần thì nói lại c nha_trang e có mua e,1,train,
cũng gọi là sắp chống điếc tí nhưng với giá k thì ok,1,train,
hàng đẹp đúng như hình,1,train,
